TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating
0000043512,0000084955,2015,8,03,000650,5
0000043513,0000012581,2015,11,04,000650,5
0000043514,0000020400,2015,10,01,000650,5
0000043515,0000015178,2015,8,04,000650,5
0000043516,0000042307,2015,11,02,000650,3
0000043517,0000064230,2015,11,02,000650,3
0000043518,0000023017,2015,11,03,000650,2
0000043519,0000056937,2015,10,02,000650,3
0000043520,0000076322,2015,10,04,000650,4
0000043521,0000016865,2015,11,02,000650,4
0000043522,0000072420,2015,11,02,000650,4
0000043523,0000019304,2015,10,03,000650,5
0000043524,0000041697,2015,11,02,000650,3
0000043525,0000004462,2015,10,02,000650,4
0000043526,0000001000,2015,4,02,000650,4
0000043527,0000026106,2015,10,02,000650,5
0000043528,0000074819,2015,10,02,000650,4
0000043529,0000015518,2015,10,02,000650,5
0000043530,0000062411,2015,11,02,000650,2
0000043533,0000065529,2015,10,05,000650,5
0000043535,0000013660,2015,11,05,000650,5
0000043536,0000007343,2014,12,04,000650,3
0000043537,0000037542,2015,9,02,000650,4
0000043539,0000044013,2015,10,05,000650,5
0000043540,0000040789,2015,10,03,000650,4
0000043544,0000038797,2015,10,05,000650,5
0000043545,0000054193,2015,10,02,000650,2
0000043546,0000039877,2015,10,03,000650,5
0000043547,0000009650,2015,10,02,000650,3
0000043550,0000009864,2015,10,02,000650,5
0000043551,0000049779,2015,10,04,000650,4
0000043552,0000006401,2015,10,04,000650,4
0000043553,0000062992,2015,10,02,000650,4
0000043554,0000024245,2015,10,02,000650,3
0000043555,0000018493,2015,10,02,000650,5
0000043556,0000024689,2015,7,03,000650,3
0000043557,0000037814,2015,10,02,000650,5
0000043558,0000045415,2015,10,02,000650,5
0000043559,0000045612,2015,10,04,000650,5
0000043560,0000078369,2015,10,02,000650,3
0000043561,0000040923,2015,9,03,000650,2
0000043562,0000019789,2015,9,02,000650,5
0000043563,0000085006,2015,8,02,000650,3
0000043564,0000002511,2015,10,04,000650,5
0000043565,0000083209,2015,10,02,000650,4
0000043566,0000056004,2015,10,03,000650,4
0000043568,0000046021,2015,10,02,000650,5
0000043569,0000023920,2015,9,04,000650,4
0000043570,0000009864,2015,9,02,000650,5
0000043572,0000072183,2015,9,02,000650,5
0000043573,0000025942,2015,10,02,000650,4
0000043575,0000085335,2015,10,02,000650,4
0000043576,0000046466,2015,10,04,000650,5
0000043577,0000029673,2015,9,02,000650,4
0000043579,0000047489,2015,10,04,000650,3
0000043580,0000043885,2015,10,02,000650,5
0000043582,0000077477,2015,9,03,000650,3
0000043583,0000045031,2015,10,05,000650,4
0000043584,0000042141,2015,10,02,000650,4
0000043586,0000053550,2015,10,02,000650,4
0000043587,0000034747,2015,10,04,000650,5
0000043588,0000023762,2015,9,05,000650,3
0000043589,0000029939,2015,10,02,000650,2
0000043591,0000006018,2015,9,04,000650,4
0000043593,0000042427,2015,10,02,000650,4
0000043595,0000056915,2015,10,02,000650,1
0000043596,0000065159,2015,10,01,000650,3
0000043599,0000071422,2015,10,02,000650,4
0000043600,0000019524,2015,6,03,000650,5
0000043603,0000007725,2015,10,02,000650,4
0000043604,0000003117,2015,9,02,000650,4
0000043605,0000041396,2015,10,04,000650,4
0000043606,0000072512,2015,9,02,000650,5
0000043609,0000038486,2015,9,02,000650,5
0000043610,0000073839,2015,9,02,000650,5
0000043611,0000051359,2015,9,02,000650,3
0000043612,0000039439,2015,9,03,000650,3
0000043613,0000001548,2015,9,04,000650,4
0000043614,0000063505,2015,9,02,000650,4
0000043615,0000013371,2015,3,04,000650,5
0000043617,0000023332,2015,7,02,000650,3
0000043618,0000005290,2015,9,04,000650,5
0000043619,0000035227,2015,9,03,000650,3
0000043620,0000008587,2015,8,02,000650,3
0000043621,0000045424,2015,9,02,000650,5
0000043622,0000030551,2015,4,02,000650,4
0000043623,0000076770,2015,9,02,000650,4
0000043624,0000016284,2015,8,03,000650,5
0000043625,0000026235,2015,9,04,000650,5
0000043626,0000002957,2015,9,03,000650,5
0000043628,0000005049,2015,9,02,000650,3
0000043630,0000032416,2015,5,02,000650,4
0000043631,0000049228,2015,9,02,000650,5
0000043632,0000011325,2015,9,04,000650,5
0000043633,0000032244,2015,3,03,000650,5
0000043634,0000065694,2015,9,03,000650,5
0000043635,0000044167,2015,9,03,000650,5
0000043637,0000029835,2015,7,03,000650,5
0000043642,0000022661,2015,9,03,000650,4
0000043643,0000023355,2015,9,02,000650,5
0000043644,0000019341,2015,8,03,000650,5
0000043647,0000044131,2015,9,02,000650,3
0000043648,0000019671,2015,9,02,000650,3
0000043650,0000082048,2015,9,02,000650,5
0000043651,0000004034,2015,9,05,000650,5
0000043653,0000022545,2015,9,03,000650,3
0000043655,0000009090,2015,9,05,000650,4
0000043657,0000002029,2015,9,02,000650,5
0000043659,0000063493,2015,9,02,000650,4
0000043660,0000080302,2015,7,03,000650,5
0000043661,0000065133,2015,9,04,000650,5
0000043662,0000042449,2015,9,02,000650,4
0000043663,0000011988,2015,9,04,000650,4
0000043667,0000057662,2015,8,03,000650,5
0000043668,0000085299,2015,9,04,000650,5
0000043671,0000038883,2015,6,04,000650,4
0000043672,0000082937,2015,8,04,000650,5
0000043673,0000075031,2015,8,03,000650,3
0000043674,0000017235,2015,7,04,000650,5
0000043675,0000012355,2015,9,02,000650,4
0000043676,0000084263,2015,9,04,000650,5
0000043677,0000037510,2015,8,04,000650,4
0000043679,0000042510,2015,8,02,000650,5
0000043680,0000030039,2015,8,04,000650,2
0000043682,0000003339,2015,8,04,000650,4
0000043684,0000036147,2015,7,05,000650,4
0000043685,0000016515,2015,8,02,000650,3
0000043686,0000025460,2015,8,03,000650,2
0000043687,0000084203,2015,8,02,000650,4
0000043688,0000005155,2015,8,02,000650,4
0000043689,0000072063,2015,8,03,000650,5
0000043690,0000076880,2015,8,04,000650,4
0000043692,0000063228,2015,8,04,000650,1
0000043693,0000077218,2015,5,02,000650,5
0000043694,0000076149,2015,8,03,000650,4
0000043700,0000076588,2015,8,04,000650,3
0000043701,0000048015,2015,8,02,000650,4
0000043702,0000026643,2015,8,03,000650,4
0000043703,0000021611,2014,9,04,000650,5
0000043704,0000086127,2015,8,02,000650,3
0000043705,0000059511,2015,8,02,000650,3
0000043706,0000038626,2015,8,03,000650,5
0000043707,0000046526,2015,8,02,000650,5
0000043708,0000056268,2015,8,02,000650,2
0000043712,0000041048,2015,8,02,000650,2
0000043714,0000033126,2015,8,03,000650,5
0000043715,0000078145,2015,8,02,000650,3
0000043716,0000037600,2015,8,04,000650,4
0000043717,0000067958,2015,8,02,000650,2
0000043720,0000081293,2015,7,04,000650,4
0000043722,0000042778,2015,8,02,000650,3
0000043723,0000056722,2015,8,03,000650,3
0000043724,0000066890,2015,7,04,000650,4
0000043725,0000060467,2015,5,04,000650,3
0000043728,0000035755,2015,6,03,000650,4
0000043729,0000019388,2015,1,04,000650,5
0000043731,0000009764,2015,6,03,000650,4
0000043732,0000066619,2014,12,04,000650,4
0000043733,0000053751,2015,7,03,000650,2
0000043734,0000027501,2015,8,02,000650,4
0000043735,0000087536,2015,8,02,000650,4
0000043736,0000010724,2015,8,03,000650,3
0000043738,0000005610,2015,7,05,000650,3
0000043740,0000047054,2015,8,04,000650,5
0000043741,0000008367,2015,2,04,000650,3
0000043742,0000053800,2014,10,03,000650,4
0000043743,0000051868,2015,8,03,000650,1
0000043744,0000043418,2015,8,02,000650,4
0000043746,0000019088,2015,8,04,000650,5
0000043747,0000072164,2015,8,05,000650,3
0000043748,0000014912,2015,7,03,000650,4
0000043749,0000044453,2015,8,02,000650,4
0000043750,0000073985,2015,8,04,000650,5
0000043751,0000004311,2015,8,04,000650,5
0000043752,0000051656,2015,8,03,000650,5
0000043753,0000078973,2015,8,02,000650,3
0000043754,0000038638,2015,8,02,000650,4
0000043755,0000069440,2015,7,02,000650,5
0000043756,0000083881,2015,8,02,000650,5
0000043757,0000019848,2015,8,02,000650,3
0000043758,0000074355,2015,8,05,000650,4
0000043759,0000084244,2015,7,04,000650,3
0000043761,0000070868,2015,7,05,000650,4
0000043762,0000053060,2015,7,03,000650,2
0000043765,0000058686,2015,7,04,000650,3
0000043767,0000035038,2015,5,05,000650,4
0000043768,0000016362,2015,7,03,000650,5
0000043770,0000083591,2015,7,03,000650,4
0000043772,0000070504,2015,8,02,000650,4
0000043773,0000060964,2015,7,03,000650,5
0000043774,0000009153,2015,8,04,000650,5
0000043775,0000071079,2014,12,05,000650,4
0000043776,0000023253,2015,7,03,000650,5
0000043777,0000037063,2015,7,02,000650,5
0000043778,0000080706,2015,7,03,000650,3
0000043779,0000047384,2015,4,02,000650,5
0000043782,0000003328,2015,5,04,000650,5
0000043783,0000049479,2015,7,02,000650,4
0000043785,0000025586,2015,7,02,000650,3
0000043786,0000022517,2014,9,02,000650,4
0000043787,0000013660,2015,7,03,000650,5
0000043789,0000076905,2014,9,02,000650,5
0000043792,0000025152,2015,7,03,000650,3
0000043795,0000066688,2015,7,03,000650,4
0000043796,0000018770,2015,7,03,000650,4
0000043797,0000024534,2015,7,02,000650,3
0000043798,0000047630,2015,7,03,000650,4
0000043800,0000020420,2015,7,02,000650,5
0000043802,0000023772,2015,6,02,000650,4
0000043803,0000042234,2015,7,03,000650,4
0000043804,0000036361,2015,7,03,000650,5
0000043805,0000052340,2015,1,05,000650,4
0000043806,0000057268,2015,7,02,000650,5
0000043807,0000048099,2015,5,03,000650,5
0000043808,0000064143,2015,7,03,000650,5
0000043810,0000058722,2015,7,05,000650,3
0000043811,0000060799,2014,9,03,000650,3
0000043813,0000064066,2015,6,03,000650,5
0000043814,0000019595,2015,5,02,000650,4
0000043815,0000001586,2015,5,02,000650,4
0000043816,0000003614,2015,6,01,000650,3
0000043820,0000026178,2015,4,03,000650,4
0000043821,0000046787,2015,7,05,000650,4
0000043822,0000022712,2015,7,03,000650,5
0000043823,0000078535,2015,7,04,000650,4
0000043824,0000074352,2015,7,03,000650,4
0000043825,0000031713,2015,7,04,000650,5
0000043826,0000014417,2015,7,02,000650,4
0000043827,0000047140,2015,7,03,000650,4
0000043829,0000015554,2014,8,03,000650,4
0000043830,0000050539,2015,7,03,000650,4
0000043831,0000072538,2015,7,02,000650,4
0000043832,0000083029,2015,6,02,000650,4
0000043833,0000055700,2015,6,03,000650,4
0000043835,0000037773,2015,7,04,000650,5
0000043836,0000023410,2015,6,02,000650,5
0000043838,0000062904,2015,6,02,000650,3
0000043839,0000048436,2015,6,04,000650,3
0000043840,0000071661,2015,6,02,000650,5
0000043841,0000071689,2015,6,03,000650,4
0000043842,0000067951,2015,6,04,000650,4
0000043843,0000004357,2015,7,03,000650,3
0000043844,0000033064,2015,7,02,000650,3
0000043845,0000025781,2015,7,03,000650,3
0000043847,0000005894,2014,11,02,000650,3
0000043848,0000081245,2015,7,02,000650,3
0000043849,0000062563,2014,9,03,000650,4
0000043850,0000042942,2015,7,03,000650,5
0000043851,0000040865,2015,6,04,000650,4
0000043852,0000063996,2015,5,02,000650,3
0000043853,0000023182,2015,6,02,000650,5
0000043854,0000067773,2015,7,02,000650,4
0000043855,0000082746,2015,6,02,000650,3
0000043856,0000049548,2014,8,04,000650,5
0000043857,0000005007,2015,5,04,000650,2
0000043858,0000002086,2015,6,02,000650,3
0000043859,0000044680,2015,6,02,000650,4
0000043860,0000079047,2015,6,02,000650,5
0000043861,0000075898,2015,6,02,000650,4
0000043862,0000045202,2015,5,02,000650,4
0000043863,0000004507,2015,6,02,000650,4
0000043864,0000071168,2015,6,02,000650,4
0000043868,0000047288,2015,6,03,000650,5
0000043873,0000056711,2014,8,02,000650,4
0000043874,0000069630,2015,6,02,000650,3
0000043875,0000074024,2015,6,03,000650,4
0000043876,0000036290,2015,6,03,000650,5
0000043879,0000006847,2015,6,04,000650,4
0000043880,0000069165,2014,7,04,000650,4
0000043882,0000052984,2015,6,03,000650,5
0000043883,0000086497,2015,6,02,000650,4
0000043884,0000084249,2015,6,04,000650,5
0000043885,0000049864,2015,6,03,000650,5
0000043888,0000017063,2015,6,05,000650,4
0000043889,0000038980,2014,7,02,000650,4
0000043890,0000059084,2014,10,02,000650,3
0000043892,0000069672,2015,6,02,000650,5
0000043893,0000031878,2015,6,05,000650,4
0000043894,0000031277,2015,6,02,000650,5
0000043895,0000056053,2015,4,02,000650,2
0000043896,0000030107,2015,6,02,000650,4
0000043897,0000055575,2015,6,02,000650,4
0000043898,0000021132,2015,6,02,000650,4
0000043901,0000062536,2015,5,05,000650,4
0000043903,0000042238,2015,6,02,000650,2
0000043904,0000046439,2015,6,02,000650,5
0000043905,0000051704,2015,6,02,000650,4
0000043907,0000046133,2014,9,02,000650,3
0000043908,0000062382,2015,5,03,000650,5
0000043909,0000016796,2015,5,02,000650,4
0000043910,0000052113,2015,5,03,000650,5
0000043911,0000055897,2014,7,02,000650,4
0000043914,0000017427,2015,5,02,000650,5
0000043915,0000011455,2015,6,02,000650,2
0000043916,0000013849,2015,3,02,000650,4
0000043918,0000053020,2015,5,03,000650,5
0000043919,0000008766,2015,2,03,000650,2
0000043920,0000014684,2015,5,02,000650,4
0000043921,0000004440,2014,7,02,000650,5
0000043924,0000044303,2015,5,02,000650,3
0000043925,0000034910,2015,5,02,000650,1
0000043926,0000009323,2015,5,02,000650,2
0000043928,0000065916,2015,5,04,000650,3
0000043929,0000081293,2015,5,01,000650,3
0000043930,0000054394,2015,5,04,000650,5
0000043931,0000020713,2014,6,04,000650,4
0000043933,0000043992,2015,5,02,000650,5
0000043934,0000034081,2015,5,03,000650,3
0000043935,0000009517,2015,5,03,000650,2
0000043936,0000082301,2015,5,01,000650,2
0000043937,0000004807,2015,5,02,000650,5
0000043938,0000049226,2015,5,02,000650,4
0000043939,0000018535,2015,5,02,000650,2
0000043940,0000063432,2015,5,03,000650,4
0000043941,0000038917,2015,5,05,000650,4
0000043942,0000076955,2015,5,04,000650,2
0000043943,0000046577,2015,5,03,000650,5
0000043944,0000064264,2015,5,02,000650,1
0000043945,0000049660,2015,5,02,000650,3
0000043946,0000054441,2015,5,03,000650,2
0000043947,0000007063,2014,6,02,000650,4
0000043949,0000041818,2015,5,02,000650,5
0000043950,0000084509,2014,10,03,000650,4
0000043951,0000075010,2015,5,02,000650,4
0000043953,0000007633,2015,5,04,000650,3
0000043954,0000068757,2015,5,02,000650,3
0000043956,0000009506,2015,5,02,000650,3
0000043957,0000083531,2015,5,03,000650,4
0000043958,0000032907,2015,5,05,000650,3
0000043959,0000049349,2015,4,05,000650,3
0000043960,0000084842,2015,4,02,000650,4
0000043961,0000039041,2014,9,02,000650,3
0000043962,0000019536,2015,3,05,000650,3
0000043963,0000048441,2014,8,05,000650,4
0000043964,0000028450,2015,4,04,000650,5
0000043965,0000013045,2015,4,02,000650,3
0000043966,0000069117,2015,3,04,000650,4
0000043968,0000085982,2014,8,05,000650,5
0000043969,0000060591,2015,2,04,000650,5
0000043971,0000065134,2015,2,02,000650,5
0000043972,0000012608,2014,8,04,000650,4
0000043973,0000057016,2015,2,03,000650,5
0000043974,0000016232,2015,3,02,000650,5
0000043975,0000079155,2015,3,05,000650,4
0000043976,0000060975,2015,2,02,000650,2
0000043977,0000064226,2015,3,02,000650,5
0000043978,0000062359,2015,3,03,000650,4
0000043979,0000043269,2015,3,03,000650,3
0000043980,0000037717,2015,2,04,000650,5
0000043981,0000050179,2015,2,02,000650,4
0000043982,0000031916,2015,2,02,000650,4
0000043983,0000007627,2015,2,03,000650,3
0000043984,0000031796,2015,3,02,000650,4
0000043985,0000079970,2015,3,02,000650,5
0000043987,0000082342,2015,1,02,000650,4
0000043988,0000005522,2015,2,03,000650,5
0000043989,0000030526,2015,2,02,000650,5
0000043990,0000037868,2015,2,03,000650,4
0000043991,0000062907,2014,9,04,000650,5
0000043992,0000032863,2015,1,05,000650,3
0000043993,0000065678,2014,12,04,000650,3
0000043994,0000024533,2015,2,02,000650,4
0000043995,0000049264,2015,1,04,000650,3
0000043996,0000024693,2015,2,02,000650,5
0000043998,0000040592,2015,2,02,000650,5
0000043999,0000016990,2015,2,02,000650,5
0000044000,0000072787,2014,12,02,000650,4
0000044001,0000082324,2015,1,02,000650,4
0000044003,0000056425,2014,3,02,000650,3
0000044004,0000083529,2015,1,02,000650,2
0000044005,0000029419,2014,9,04,000650,4
0000044006,0000033942,2015,2,02,000650,4
0000044008,0000053860,2015,1,04,000650,3
0000044009,0000034594,2014,5,03,000650,4
0000044010,0000020482,2015,1,03,000650,4
0000044011,0000029198,2014,12,04,000650,3
0000044012,0000085000,2015,1,03,000650,3
0000044013,0000065706,2015,1,03,000650,4
0000044014,0000035133,2015,1,04,000650,4
0000044015,0000000242,2015,1,02,000650,4
0000044016,0000045333,2015,1,02,000650,3
0000044017,0000055824,2015,1,02,000650,5
0000044018,0000010647,2014,12,02,000650,4
0000044020,0000024536,2015,1,04,000650,3
0000044021,0000003235,2015,1,03,000650,5
0000044022,0000047745,2015,1,04,000650,5
0000044023,0000001169,2015,1,02,000650,1
0000044025,0000035400,2014,12,03,000650,4
0000044026,0000071534,2014,9,03,000650,3
0000044027,0000000584,2015,1,05,000650,4
0000044028,0000002939,2014,10,02,000650,4
0000044029,0000057530,2015,1,02,000650,3
0000044030,0000063403,2014,10,02,000650,4
0000044031,0000074556,2014,7,02,000650,3
0000044032,0000084154,2015,1,03,000650,5
0000044033,0000018106,2014,12,02,000650,5
0000044034,0000026168,2015,1,02,000650,2
0000044035,0000078278,2014,12,02,000650,4
0000044036,0000000657,2014,10,05,000650,5
0000044037,0000031578,2014,11,03,000650,4
0000044038,0000014107,2015,1,03,000650,3
0000044039,0000054468,2014,12,02,000650,4
0000044040,0000063164,2015,1,05,000650,4
0000044041,0000083783,2014,12,03,000650,4
0000044042,0000075381,2014,8,05,000650,4
0000044043,0000032960,2014,11,02,000650,3
0000044044,0000016405,2014,12,03,000650,3
0000044045,0000029979,2014,12,04,000650,3
0000044046,0000028996,2014,2,04,000650,4
0000044047,0000049338,2014,12,02,000650,3
0000044048,0000072723,2014,12,03,000650,3
0000044049,0000085428,2014,11,02,000650,4
0000044050,0000062795,2014,12,03,000650,3
0000044051,0000042548,2014,12,05,000650,5
0000044054,0000059782,2014,9,02,000650,5
0000044056,0000017506,2014,11,03,000650,5
0000044057,0000079298,2014,12,02,000650,3
0000044058,0000017285,2014,12,04,000650,5
0000044059,0000036443,2014,10,04,000650,5
0000044063,0000063729,2014,11,02,000650,5
0000044064,0000048005,2014,12,05,000650,4
0000044066,0000079968,2014,10,04,000650,5
0000044067,0000048235,2014,11,04,000650,4
0000044068,0000057483,2014,11,04,000650,5
0000044069,0000039119,2014,7,04,000650,4
0000044070,0000087251,2014,11,05,000650,4
0000044071,0000042711,2014,11,03,000650,3
0000044072,0000064955,2014,10,02,000650,4
0000044073,0000047236,2014,11,02,000650,4
0000044074,0000078385,2014,4,05,000650,5
0000044075,0000031350,2014,4,04,000650,4
0000044077,0000064690,2014,4,02,000650,5
0000044078,0000051482,2014,2,02,000650,3
0000044079,0000005506,2014,3,04,000650,4
0000044081,0000079636,2014,4,04,000650,4
0000044082,0000087013,2014,4,03,000650,4
0000044083,0000019209,2013,12,03,000650,4
0000044085,0000010847,2014,4,02,000650,3
0000044086,0000077342,2014,4,05,000650,5
0000044087,0000029602,2014,4,02,000650,3
0000044088,0000084146,2014,4,03,000650,5
0000044089,0000056564,2014,1,03,000650,5
0000044090,0000078894,2014,3,04,000650,4
0000044091,0000013228,2014,3,03,000650,3
0000044092,0000035459,2014,3,02,000650,4
0000044093,0000044125,2014,3,04,000650,3
0000044094,0000063242,2014,3,04,000650,2
0000044095,0000077946,2014,3,04,000650,4
0000044096,0000074176,2014,3,05,000650,3
0000044098,0000002387,2013,12,02,000650,5
0000044099,0000063546,2014,3,02,000650,4
0000044100,0000036392,2014,2,02,000650,5
0000044101,0000064258,2014,2,03,000650,5
0000044102,0000075150,2014,2,03,000650,3
0000044103,0000070489,2014,1,02,000650,3
0000044104,0000059544,2014,2,03,000650,3
0000044105,0000085019,2014,2,04,000650,4
0000044106,0000058721,2014,2,04,000650,4
0000044107,0000027060,2014,2,02,000650,3
0000044108,0000003190,2014,2,03,000650,2
0000044109,0000050387,2014,2,04,000650,4
0000044110,0000011975,2014,1,04,000650,4
0000044111,0000036114,2013,7,03,000650,4
0000044112,0000052684,2014,1,04,000650,5
0000044113,0000005052,2014,2,03,000650,5
0000044115,0000013670,2013,9,02,000650,5
0000044116,0000030095,2014,1,04,000650,4
0000044117,0000001599,2014,1,03,000650,5
0000044118,0000075657,2014,1,03,000650,3
0000044119,0000046537,2014,1,02,000650,5
0000044120,0000064735,2013,12,02,000650,3
0000044121,0000076129,2014,1,03,000650,2
0000044122,0000084928,2013,2,04,000650,5
0000044123,0000063086,2014,1,02,000650,3
0000044124,0000081038,2014,1,03,000650,4
0000044125,0000079924,2013,12,02,000650,5
0000044126,0000079852,2013,12,02,000650,4
0000044127,0000080150,2014,1,04,000650,5
0000044128,0000082127,2013,2,03,000650,4
0000044129,0000087584,2013,8,03,000650,4
0000044130,0000087363,2014,1,02,000650,5
0000044131,0000049915,2014,1,03,000650,4
0000044133,0000032945,2014,1,03,000650,4
0000044134,0000082463,2013,12,02,000650,5
0000044135,0000019976,2013,12,03,000650,5
0000044136,0000082587,2013,12,03,000650,3
0000044137,0000026754,2014,1,02,000650,4
0000044138,0000085091,2013,12,04,000650,5
0000044139,0000085201,2013,12,03,000650,4
0000044140,0000082284,2013,12,02,000650,2
0000044141,0000030549,2013,12,02,000650,3
0000044142,0000035521,2013,7,02,000650,4
0000044143,0000017227,2013,12,02,000650,2
0000044144,0000084510,2013,11,03,000650,5
0000044145,0000052828,2013,11,03,000650,4
0000044146,0000055893,2013,11,02,000650,4
0000044149,0000003674,2013,11,02,000650,3
0000044150,0000085330,2013,8,04,000650,4
0000044152,0000020017,2013,1,05,000650,5
0000044155,0000063587,2013,1,02,000650,5
0000044156,0000007980,2013,10,03,000650,3
0000044157,0000058538,2013,9,03,000650,4
0000044158,0000017877,2013,10,02,000650,3
0000044159,0000052631,2013,10,02,000650,5
0000044161,0000063379,2013,10,02,000650,3
0000044162,0000050247,2013,8,02,000650,4
0000044163,0000034300,2013,10,03,000650,2
0000044164,0000025428,2013,10,04,000650,5
0000044165,0000004401,2013,9,02,000650,4
0000044166,0000047485,2013,10,02,000650,3
0000044167,0000044895,2013,10,02,000650,5
0000044168,0000086816,2013,10,02,000650,4
0000044169,0000057515,2013,9,02,000650,4
0000044171,0000006070,2013,8,02,000650,2
0000044172,0000027160,2013,5,02,000650,5
0000044173,0000026686,2013,9,02,000650,5
0000044174,0000057244,2013,9,01,000650,4
0000044176,0000029286,2013,10,03,000650,4
0000044179,0000044126,2013,5,04,000650,5
0000044180,0000055902,2013,10,04,000650,4
0000044181,0000026451,2013,10,03,000650,3
0000044182,0000041277,2013,9,02,000650,3
0000044183,0000084686,2013,9,02,000650,4
0000044184,0000049922,2013,10,02,000650,3
0000044185,0000076142,2013,9,02,000650,4
0000044186,0000027240,2013,6,03,000650,3
0000044187,0000043836,2013,8,04,000650,5
0000044188,0000047724,2013,9,03,000650,4
0000044189,0000007536,2013,9,04,000650,4
0000044190,0000020259,2013,9,02,000650,4
0000044191,0000039577,2013,9,02,000650,4
0000044192,0000046043,2013,8,03,000650,3
0000044193,0000040942,2013,8,03,000650,5
0000044194,0000040787,2013,9,02,000650,4
0000044196,0000085533,2013,9,03,000650,2
0000044197,0000080669,2013,8,02,000650,4
0000044198,0000086631,2013,9,03,000650,5
0000044199,0000036881,2013,9,03,000650,5
0000044200,0000073197,2013,8,03,000650,2
0000044201,0000083402,2013,9,04,000650,5
0000044202,0000024981,2013,8,02,000650,3
0000044203,0000074952,2013,9,03,000650,3
0000044204,0000057130,2013,8,02,000650,5
0000044205,0000085984,2013,8,02,000650,5
0000044206,0000057075,2013,8,03,000650,5
0000044207,0000018563,2013,8,02,000650,4
0000044208,0000065004,2013,8,03,000650,4
0000044209,0000053029,2013,8,04,000650,3
0000044210,0000060321,2013,7,02,000650,3
0000044211,0000084358,2013,8,04,000650,4
0000044212,0000027844,2013,7,04,000650,3
0000044213,0000055175,2013,8,03,000650,3
0000044214,0000043999,2013,8,04,000650,1
0000044215,0000062775,2013,8,04,000650,4
0000044216,0000016465,2013,7,02,000650,5
0000044217,0000010030,2013,8,03,000650,5
0000044218,0000082656,2013,8,03,000650,3
0000044220,0000033226,2013,8,02,000650,4
0000044221,0000072565,2013,8,04,000650,4
0000044222,0000073058,2013,6,03,000650,4
0000044223,0000068720,2013,6,03,000650,3
0000044225,0000074356,2013,5,02,000650,5
0000044227,0000021474,2013,5,02,000650,4
0000044228,0000082786,2013,7,03,000650,5
0000044229,0000038200,2013,7,03,000650,4
0000044231,0000074370,2013,7,05,000650,5
0000044232,0000007802,2013,7,03,000650,3
0000044233,0000008930,2013,7,03,000650,4
0000044235,0000063818,2013,6,02,000650,3
0000044237,0000014036,2013,7,05,000650,4
0000044238,0000024737,2013,7,04,000650,4
0000044239,0000069402,2013,7,03,000650,3
0000044240,0000061933,2013,7,03,000650,4
0000044241,0000051374,2013,6,03,000650,4
0000044244,0000027342,2013,7,03,000650,5
0000044245,0000051701,2013,7,03,000650,5
0000044246,0000040695,2013,6,02,000650,4
0000044247,0000035258,2013,6,01,000650,4
0000044248,0000019453,2013,7,02,000650,4
0000044249,0000031507,2013,6,02,000650,3
0000044250,0000069877,2013,7,02,000650,4
0000044252,0000033263,2013,6,03,000650,5
0000044253,0000051952,2013,6,02,000650,3
0000044254,0000002138,2013,6,02,000650,3
0000044255,0000084974,2013,6,05,000650,3
0000044256,0000021579,2013,6,03,000650,5
0000044257,0000054696,2013,5,03,000650,4
0000044258,0000065844,2013,6,02,000650,4
0000044259,0000033012,2013,6,04,000650,4
0000044260,0000041932,2013,6,04,000650,4
0000044261,0000069635,2013,6,02,000650,5
0000044262,0000042865,2013,6,04,000650,4
0000044263,0000088121,2013,5,04,000650,3
0000044265,0000025910,2013,3,04,000650,2
0000044266,0000066579,2013,6,02,000650,5
0000044268,0000004943,2013,5,02,000650,4
0000044269,0000005342,2013,6,02,000650,3
0000044270,0000078193,2013,5,03,000650,5
0000044271,0000055180,2013,6,02,000650,3
0000044272,0000021042,2013,5,02,000650,4
0000044273,0000064453,2013,5,02,000650,3
0000044274,0000072777,2013,5,02,000650,4
0000044277,0000036215,2013,3,02,000650,5
0000044278,0000010977,2013,5,02,000650,4
0000044279,0000026222,2013,5,04,000650,3
0000044280,0000085499,2013,5,02,000650,5
0000044282,0000019135,2013,2,02,000650,5
0000044283,0000032859,2013,1,03,000650,4
0000044284,0000011793,2013,5,02,000650,4
0000044286,0000085785,2013,5,02,000650,2
0000044289,0000019714,2013,2,02,000650,5
0000044290,0000012367,2013,4,03,000650,4
0000044291,0000001495,2013,4,02,000650,4
0000044292,0000021129,2013,4,03,000650,3
0000044293,0000018786,2013,4,03,000650,2
0000044295,0000016556,2013,4,02,000650,5
0000044296,0000060144,2013,3,02,000650,5
0000044297,0000074382,2013,4,03,000650,4
0000044298,0000065615,2013,3,02,000650,4
0000044300,0000072780,2013,1,02,000650,4
0000044302,0000082621,2013,3,02,000650,2
0000044303,0000067460,2013,4,04,000650,4
0000044304,0000015377,2013,4,03,000650,5
0000044305,0000032346,2013,3,02,000650,3
0000044306,0000029751,2013,3,02,000650,5
0000044307,0000039059,2013,3,02,000650,4
0000044308,0000066080,2013,4,05,000650,2
0000044309,0000034433,2013,4,05,000650,2
0000044310,0000024274,2013,4,03,000650,2
0000044311,0000016922,2013,3,02,000650,2
0000044312,0000035957,2013,3,02,000650,4
0000044313,0000072356,2013,4,01,000650,5
0000044315,0000050160,2013,3,02,000650,4
0000044316,0000048463,2013,3,05,000650,4
